OBJECTID,FORMATION_ID,STORAGE_UNIT_ID,STORAGE_UNIT_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,PERIOD_MAX,AGE_MIN,AGE_MAX,LITHOLOGY,WATER_DEPTH,SEAL,SUBSURF_INTERF,SURF_ISSUES,EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,GROSS_THICK_MIN,GROSS_THICK_MEAN,GROSS_THICK_MAX,DEPTH_MIN,DEPTH_MEAN,DEPTH_MAX,PRESSURE_MIN,PRESSURE_MEAN,PRESSURE_MAX,MAX_PRESSURE_MIN,MAX_PRESSURE_MEAN,MAX_PRESSURE_MAX,TEMP_C_MIN,TEMP_C_MEAN,TEMP_C_MAX,PERM_MIN,PERM_MEAN,PERM_MAX,POROSITY_MIN,POROSITY_MEAN,POROSITY_MAX,FIELD_EXTENT_MIN,FIELD_EXTENT_MEAN,FIELD_EXTENT_MAX,VERT_NET_GROSS_MIN,VERT_NET_GROSS_MEAN,VERT_NET_GROSS_MAX,COMPROCK_MIN,COMPROCK_MEAN,COMPROCK_MAX,COMPFLUID_MIN,COMPFLUID_MEAN,COMPFLUID_MAX,SALINITY_BRINE,STATUS,CO2_DENSIT,STORE_EFF_FACT_USER,STORE_EFF_FACT_DB,EST_INJECT_RATE,EST_PLAT_INJECT_RATE_DUR,EST_INJECT_RATE_METH,INJECT_RATE_DB,PLAT_INJECT_RATE_DUR_DB,INJECT_RATE_METH_DB,TOT_PORE_VOL_MIN,TOT_PORE_VOL_MEAN,TOT_PORE_VOL_MAX,EST_EFFECT_DARCY_MIN,EST_EFFECT_DARCY_MEAN,EST_EFFECT_DARCY_MAX,EST_INJECT_RATE_50_MIN,EST_INJECT_RATE_50_MEAN,EST_INJECT_RATE_50_MAX,EST_INJECT_RATE_50_MIN_DB,EST_INJECT_RATE_50_MEAN_DB,EST_INJECT_RATE_50_MAX_DB,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,TOTAL_STORE_CAP,NO_AQUIF_DAUGHT,NO_HC_DAUGHT,STORE_CAP_HCDAUGHTER,SEAL_CHEM_REACT,MIN_SEAL_THICK,EST_CAP_ENT_PRESS,FAULT_DEN,VERT_EXTENT_FAULT,AVE_FAULT_THR,MAX_FAULT_THR_RES,RISK_LAT_MIGR,AVE_DIP_UNIT,SUSCEPT_RES_DAM,RES_MIN,VERT_STRAT_COMPART,HOR_STRAT_COMPART,ADVERSE_DIAG,SEAL_OTHER,NO_WELLS_PENETR,WELL_VINT,NO_ADAND_WELL_PENETR,AGE_OLD_WELL,VINT_PLAT,SEISMIC,WELLS,MODELS,STATUS_RESEARCH,AVE_FAU_THR_AVE_SEAL_THI,REMARKS,COUNTRY,COUNTRYCODE,LAMBERT_E,LAMBERT_N,X_DD,Y_DD,X,Y,Projection_Info,Date_Entered
352,SK_F_20121024171447921,SK_S_20121024171748468,Kuty SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,Sandstone,1500,clay,No,None,1.5,2,2.5,Pore vol and storage eff coefficient,25,40,55,1300,1500,1600,130,150,180,150,180,200,42,45,48,200,300,330,0.15,0.2,0.29,9,12,15,0.5,0.7,0.8,0,0.000000066,0,0,0.0001,0,0,,630,7,7,0,0,,0,0,,16.875,67.2,191.4,2.5,8.4,14.52,,,,,,,0.7441875,2.96352,8.44074,Method 1,2.96352,0,0,0,Low,550,0,,"Faults present, displacement is less than thickness of the seal",,,,12,Low,,Yes,Yes,,,,,,41,41,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,producing gas field,Slovakia,SK,0,0,0,0,-211760.1084,5718287.436,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 17:17:48
353,SK_F_20121024172510140,SK_S_20121024172819796,Lab SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,"Carbonate, sandstone",1000,claay,Yes,None,5,5.7,6.8,Pore vol and storage eff coefficient,70,80,110,800,1000,1100,95,100,110,100,110,115,43,45,47,250,300,340,0.15,0.2,0.3,10,15,20,0.7,0.8,0.9,0,0.0000001,0,0,0.0001,0,0,,630,7,7,0,0,,0,0,,73.5,192,594,12.25,19.2,33.66,,,,,,,3.24135,8.4672,26.1954,Method 1,8.4672,0,0,0,Low,400,0,,"Faults present, displacement is less than thickness of the seal",,,,11,Low,,Yes,Yes,,,,,,48,45,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,Underground gas storage,Slovakia,SK,0,0,0,0,-215803.5752,5687475.444,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 17:28:19
354,SK_F_20121025070810718,SK_S_20121025071145109,Studienka SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Karpatian,Pannonian,Sandstone,1000,clay,No,None,1.5,2.05,2.5,Pore vol and storage eff coefficient,25,30,35,900,1000,1150,90,100,120,100,120,130,42,45,48,120,200,280,0.1,0.2,0.28,7,9,11,0.6,0.7,0.8,0,0.0000001,0,0,0.0001,0,0,,630,5,5,0,0,,0,0,,10.5,37.8,86.24,1.8,4.2,7.84,,,,,,,0.33075,1.1907,2.71656,Method 1,1.1907,0,0,0,Low,400,0,,"Faults present, displacement is less than thickness of the seal",,,,12,Low,,Yes,Yes,,,,,,51,50,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,Data belongs to private company - not available,Slovakia,SK,0,0,0,0,-205032.2134,5706441.274,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:11:45
355,SK_F_20121025072434968,SK_S_20121025072834843,Vysoka SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,Sandstone,1390,clay,No,None,11,13.2,15.5,Pore vol and storage eff coefficient,20,60,90,1250,1390,1430,125,139,167,139,167,175,42,45,47,200,280,300,0.15,0.2,0.3,12,17,17,0.7,0.8,0.9,0,0.000000072,0,0,0.0001,0,0,,693,13,13,0,0,,0,0,,25.2,163.2,413.1,2.8,13.44,24.3,,,,,,,2.270268,14.702688,37.216179,Method 1,14.702688,0,0,0,Low,600,0,,"Faults present, displacement is less than thickness of the seal",,,,9,Low,,Yes,Yes,,,,,,57,,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,,Slovakia,SK,0,0,0,0,-221617.2512,5683948.098,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:28:34
356,SK_F_20121025073834140,SK_S_20121025074127593,Zavod SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,Sandstone,1300,clay,No,None,0.9,1.3,1.9,Pore vol and storage eff coefficient,30,35,45,1240,1300,1360,120,130,156,130,156,170,42,45,47,100,210,260,0.09,0.18,0.24,7,9,11,0.6,0.7,0.8,0,0.000000077,0,0,0.0001,0,0,,690,7,7,0,0,,0,0,,11.34,39.69,95.04,1.8,5.145,9.36,,,,,,,0.547722,1.917027,4.590432,Method 1,1.917027,0,0,0,Low,500,0,,"Faults present, displacement is less than thickness of the seal",,,,8,Low,,Yes,Yes,,,,,,50,,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,,Slovakia,SK,0,0,0,0,-205032.2134,5706441.274,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:41:27
357,SK_F_20121025074735609,SK_S_20121025075048734,Zavod - Mesozoic SU,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,noric,noric,"Carbonate,dolomite",1000,clay,No,None,15.5,18.8,20.2,Pore vol and storage eff coefficient,25,40,50,950,1000,1050,90,100,120,100,120,130,43,45,47,120,200,280,0.1,0.2,0.27,9,14,19,0.6,0.7,0.8,0,0.0000001,0,0,0.0001,0,0,,620,8,8,0,0,,0,0,,13.5,78.4,205.2,1.8,5.6,11.2,,,,,,,0.6696,3.88864,10.17792,Method 1,3.88864,0,0,0,Low,450,0,,"Faults present, displacement is less than thickness of the seal",,,,11,Low,,Yes,Yes,,,,,,35,,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,,Slovakia,SK,0,0,0,0,-211753.1329,5704069.028,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:50:48
358,SK_F_20121025104938750,SK_S_20121025105750968,Zavod - South- Badenian SU,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,Sandstone,1000,clay,No,None,0.03,0.043,0.0055,Pore vol and storage eff coefficient,30,40,45,950,1000,1075,90,100,120,100,120,140,43,45,47,100,190,240,0.1,0.18,0.24,5,6,7,0.5,0.6,0.7,0,0.0000001,0,0,0.0001,0,0,,620,4,4,0,0,,0,0,,7.5,25.92,52.92,1.5,4.56,7.56,,,,,,,0.186,0.642816,1.312416,Method 1,0.642816,0,0,0,Low,500,0,,"Faults present, displacement is less than thickness of the seal",,,,9,Low,,Yes,Yes,,,,,,26,25,2D plus 3D in areas,Wells through unit with logs and cores,Detailed 3D geological model,Detailed site characterisation study,,"Producing gas deposit, private company, data are optional",Slovakia,SK,0,0,0,0,-211753.1329,5704069.028,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 10:57:50
439,GB_F_20120814115147401,GB_S_20120815085813837,Bunter Sandstone Formation,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Olenekian,Olenekian,Sandstone,45,Haisborough Group,No,None,0,0,0,,70,150,230,1022,1535,1674,105,158,172,126,190,206,53,60,67,10,20,100,0.1,0.15,0.25,51527,57252,62977,0.57,0.86,0.96,0,0,0,0,0,0,180,,600,0,2,0,0,,0,0,,205592.73,1107826.2,3476330.4,0.399,2.58,22.08,,,,,,,2467.11276,13293.9144,41715.9648,Method 2,13293.9144,0,8,0,,0,0,,,,,,1.22,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,386689.0168,5986302.82,WGS84 UTM31N,15-008-12 08:58:13
440,GB_F_20120814121450744,GB_S_20120926084915477,Leman Sandstone,Saline Aquifer with hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Sandstone,46,Zechstein Group,Yes,None,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,33400,36750,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,82,20,,0,0,,,,,,0,,,,,,,,,,,,,,,,,Hydrocarbon industry,United Kingdom,GB,0,0,0,0,411120.5329,5918759.085,WGS84 UTM31N,26-009-12 08:49:15
441,GB_F_20120928153551690,GB_S_20120928162414779,Frigg Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Bartonian,Ypresian,Sandstone,100,Horda Formation,No,None,0,0,0,,40,55,70,1795,1850,2000,192,198,214,230,238,257,59,61,66,900,1500,4000,0.27,0.29,0.32,1539,1712,1883,0.93,0.95,0.97,0,0,0,0,0,0,60,,714,0,2,0,0,,0,0,,13296.96,25941.08,40913.824,28.8,78.375,271.6,,,,,,,189.8805888,370.4386224,584.2494067,Method 1,370.4386224,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,432895.486,6681114.226,WGS84 UTM31N,28-009-12 16:24:14
442,GB_F_20121001122058809,GB_S_20121001122448183,Heimdal Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Thanetian,Selandian,Sandstone,110,Lista Formation,No,None,0,0,0,,88.97,491.64,949.9,223,1422,2621,23,146,270,28,175,324,16,58,100,100,200,1000,0.18,0.25,0.3,9942,11047,12152,0.5,0.75,0.85,0,0,0,0,0,0,60,,600,0,2,0,0,,0,0,,79608.5766,1018340.078,2943512.124,4.4485,73.746,807.415,,,,,,,955.3029192,12220.08093,35322.14549,Method 1,12220.08093,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,409531.3044,6623983.377,WGS84 UTM31N,01-010-12 12:24:48
443,GB_F_20121001122606753,GB_S_20121001122929174,Tay Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Sandstone,90,Horda Formation,No,None,0,0,0,,1,75,258,2000,2200,2300,206,227,237,247,272,284,78,85,89,10,400,2000,0.19,0.26,0.33,2236,2484,2732,0.4,0.5,0.6,0,0,0,0,0,0,60.6,,700,0,2,0,0,,0,0,,169.936,24219,139561.488,0.004,15,309.6,,,,,,,2.379104,339.066,1953.860832,Method 1,339.066,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,"Permeability enhanced by fractures. See Duiguid and Underhill 2010,, Petroleum Geoscience v16(4), 331-348.",United Kingdom,GB,0,0,0,0,375110.242,6344996.683,WGS84 UTM31N,01-010-12 12:29:29
444,GB_F_20121001090526111,GB_S_20121001152034981,Forties Sandstone Member,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,115,Sele Formation,Yes,None,0,0,0,,20,80,200,1500,2000,3000,151,203,305,181,244,366,35,38,41,5,100,1000,0.19,0.22,0.27,14462,16069,17676,0.25,0.7,0.75,0,0,0,0,0,0,85,,700,0,22,0,0,,0,0,,13738.9,197970.08,715878,0.025,5.6,150,,,,,,,1813.5348,26132.05056,94495.896,Method 1,26453.71952,0,7,321.66896,,0,0,,,,,,0,,,,,,,,,,,,,,,,,Subsurface interference from hydrocarbon industry,United Kingdom,GB,0,0,0,0,399861.9788,6363865.351,WGS84 UTM31N,01-010-12 15:20:34
445,GB_F_20121003101300412,GB_S_20121003101637042,Cromarty Sandstone member,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,110,Sele Formation,No,None,0,0,0,,50,75,100,1350,1400,1450,135,140,145,162,168,174,52,56,60,100,500,2000,0.22,0.27,0.32,1969,2188,2406,0.5,0.7,0.8,0,0,0,0,0,0,60,,600,0,2,0,0,,0,0,,10829.5,31014.9,61593.6,2.5,26.25,160,,,,,,,129.954,372.1788,739.1232,Method 1,372.1788,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,349870.1759,6393507.419,WGS84 UTM31N,03-010-12 10:16:37
446,GB_F_20121003101820319,GB_S_20121003102858061,Mousa Formation,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,135,Skade Formation (if any),No,None,0,0,0,,200,250,300,500,700,900,52,72,93,62,86,112,25,32,39,100,1000,3000,0.25,0.3,0.32,19485,21650,23815,0.6,0.75,0.9,0,0,0,0,0,0,35,,600,0,2,0,0,,0,0,,584550,1217812.5,2057616,12,187.5,810,,,,,,,7014.6,14613.75,24691.392,Method 1,14613.75,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,332849.4152,6488585.851,WGS84 UTM31N,03-010-12 10:28:58
447,GB_F_20121003104156296,GB_S_20121003104412191,Flugga Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,125,"Sele, Balder and Horda Formation mudstones",No,None,0,0,0,,25,60,100,1500,1675,1800,165,184,198,198,221,238,61,67,71,2000,6000,10000,0.23,0.29,0.32,1733,1926,2119,0.75,0.85,0.9,0,0,0,0,0,0,60,,600,0,2,0,0,,0,0,,7473.5625,28485.54,61027.2,37.5,306,900,,,,,,,89.68275,427.2831,1098.4896,Method 1,431.218705,0,1,3.935605,,0,0,,,,,,0,,,,,,,,,,,,,,,,,"See Wright, S.D. 2003. The West Brae and Sedgwick Fields, Blocks 16/06a, 16/07a, North Sea. In Gluyas, J.G. & Hichens, H.M. (eds) United Kingdom Oil and Gas Fields, Commemorative Millenium Volume. Geological Society, London, Memoir 20, 223-231",United Kingdom,GB,0,0,0,0,398660.5804,6528319.683,WGS84 UTM31N,03-010-12 10:44:12
448,GB_F_20121003115143988,GB_S_20121003115612770,Hermod Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,110,Sele Formation,No,None,0,0,0,,50,100,120,2000,2100,2200,206,216,227,247,259,272,78,81,85,200,500,3000,0.23,0.28,0.32,85,94,103,0.5,0.8,0.9,0,0,0,0,0,0,60.6,,600,0,2,0,0,,0,0,,488.75,2105.6,3559.68,5,40,324,,,,,,,5.865,25.2672,42.71616,Method 1,25.2672,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,444219.2348,6636523.357,WGS84 UTM31N,03-010-12 11:56:12
449,GB_F_20121003120535411,GB_S_20121003120726690,Skadan Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,120,Sele Formation,No,None,0,0,0,,10,25,30,1800,2100,2400,185,220,255,222,264,306,71,82,92,100,500,5000,0.25,0.3,0.32,761,846,931,0.6,0.75,0.85,0,0,0,0,0,0,60.6,,695,0,2,0,0,,0,0,,1141.5,4758.75,7596.96,0.6,9.375,127.5,,,,,,,15.86685,66.146625,105.597744,Method 1,66.146625,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,409314.0682,6523391.246,WGS84 UTM31N,03-010-12 12:07:26
450,GB_F_20121003120916199,GB_S_20121003121048506,Teal Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,110,Sele Formation,No,None,0,0,0,,50,65,100,1700,2000,2300,178,210,241,214,252,289,67,78,88,50,500,3000,0.25,0.3,0.32,1216,1351,1486,0.3,0.6,0.8,0,0,0,0,0,0,60,,700,0,2,0,0,,0,0,,4560,15806.7,38041.6,0.75,19.5,240,,,,,,,63.84,221.2938,532.5824,Method 1,221.2938,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,436470.5563,6650400.73,WGS84 UTM31N,03-010-12 12:10:48
451,GB_F_20121003121355226,GB_S_20121003121644542,Skroo Sandstone Unit 1,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Sandstone,120,Horda Formation,No,None,0,0,0,,10,30,60,1800,2000,2200,189,210,231,227,252,277,70,78,85,50,500,5000,0.2,0.3,0.32,0,165.7,0,0.3,0.6,1,0,0,0,0,0,0,60.6,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,402330.2678,6479569.621,WGS84 UTM31N,03-010-12 12:16:44
452,GB_F_20121003121355226,GB_S_20121003121901153,Skroo Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Sandstone,115,Horda Formation,No,None,0,0,0,,10,30,60,1800,2000,2200,189,210,231,227,252,277,70,78,85,50,500,5000,0.2,0.3,0.32,0,104.8,0,0.3,0.6,1,0,0,0,0,0,0,60.6,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,405342.7853,6513755.554,WGS84 UTM31N,03-010-12 12:19:01
453,GB_F_20121003121355226,GB_S_20121004111548733,Skroo Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Sandstone,130,Horda Formation,No,None,0,0,0,,5,25,55,1800,2000,2200,185,210,230,222,252,276,70,78,85,5,500,1000,0.2,0.27,0.32,78,87,96,0.4,0.75,0.95,0,0,0,0,0,0,60,,700,0,2,0,0,,0,0,,31.2,440.4375,1605.12,0.01,9.375,52.25,,,,,,,0.4368,6.166125,22.47168,Method 1,6.166125,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,413315.4485,6545014.727,WGS84 UTM31N,04-010-12 11:15:48
454,GB_F_20121004112512957,GB_S_20121004114247095,Ormskirk Sandstone Unit 1,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Anisian,Anisian,Sandstone,25,Mercia Mudstone Group,Yes,None,0,0,0,,65,230,420,7.93,890,3300,1,95,353,1,114,424,52,61,70,20,100,180,0.08,0.1,0.13,6000,6653,7300,0.7,0.8,0.9,0,0,0,0,0,0,284,,725,0,2,0,0,,0,0,,21840,122415.2,358722,0.91,18.4,68.04,,,,,,,316.68,1775.0204,5201.469,Method 1,2957.0204,16,12,1182,,0,0,,,,,,5,,,,,,,,,,,,,,,,,Other subsurface uses include hydrocarbon production,United Kingdom,GB,0,0,0,0,66691.65688,5986991.854,WGS84 UTM31N,04-010-12 11:42:47
455,GB_F_20121004112512957,GB_S_20121004115626025,Ormskirk Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Triassic,Triassic,Anisian,Anisian,Sandstone,135,Mercia Mudstone Group,No,None,0,0,0,,150,200,300,128.42,860.21,1313.88,14,92,141,17,110,169,26.03,29.63,33.24,25,100,180,0.08,0.1,0.12,1317,1463,1609,0.7,0.8,0.9,0,0,0,0,0,0,275,,725,0,2,0,0,,0,0,,11062.8,23408,52131.6,2.625,16,48.6,,,,,,,160.4106,339.416,755.9082,Method 1,339.416,0,0,0,,0,0,,,,,,8,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,47319.06151,6074331.241,WGS84 UTM31N,04-010-12 11:56:26
456,GB_F_20121004112512957,GB_S_20121004115641061,Ormskirk Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Triassic,Triassic,Anisian,Anisian,Sandstone,30,Mercia Mudstone Group,No,None,0,0,0,,218,223,228,114.39,133.97,147.89,12,14,16,14,17,19,14.07,15.28,16.49,25,100,180,0.08,0.1,0.12,362,402,442,0.7,0.8,0.9,0,0,0,0,0,0,284,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,,0,0,,,,,,1.16,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,20155.65281,6005946.669,WGS84 UTM31N,04-010-12 11:56:41
457,GB_F_20121005120031531,GB_S_20121005122423675,Maureen Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Selandian,Selandian,Sandstone,85,Maureen Formation,Yes,None,0,0,0,,24,55,137,2000,2500,3000,206,258,310,247,310,372,78,95,113,50,100,500,0.18,0.25,0.32,35273,39193,43112,0.27,0.63,0.9,0,0,0,0,0,0,60.6,,700,0,2,0,0,,0,0,,41142.4272,339509.3625,1701027.072,0.324,3.465,61.65,,,,,,,575.9939808,4753.131075,23814.37901,Method 1,4828.123075,0,2,74.992,,0,0,,,,,,0,,,,,,,,,,,,,,,,,Interference with other subsurface use includes hydrocarbon production,United Kingdom,GB,0,0,0,0,370741.1477,6454844.544,WGS84 UTM31N,05-010-12 12:24:23
458,GB_F_20121005161801711,GB_S_20121005162542286,Balder Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Sandstone,125,Horda Formation,Yes,None,0,0,0,,1,3,10,800,1200,2000,80,120,200,96,144,240,32,44,80,1000,3000,10000,0.28,0.3,0.35,51400,57112,62823,0.7,0.8,0.9,0,0,0,0,0,0,60,,671,0,2,0,0,,0,0,,10074.4,41120.64,197892.45,0.7,7.2,90,,,,,,,11.7788682,30.490911,198.4496591,Method 1,91.2239434,0,7,60.7330324,,0,0,,,,,,0,,,,,,,,,,,,,,,,,Interference with other subsurface use includes hydrocarbon production,United Kingdom,GB,0,0,0,0,400070.2786,6458630.419,WGS84 UTM31N,05-010-12 16:25:42
459,GB_F_20121023091511294,GB_S_20121023092938501,Collyhurst Sandstone Unit 1,Saline Aquifer without hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Sandstone,25,Manchester Marl Formation/St Bees Evaporite Formation,No,None,0,0,0,,57,363,759,1145,1700,2358,1259,1700,2594,1511,2040,3113,56,66,76,4,20,50,0.09,0.13,0.16,3071,3412,3753,0.8,0.95,1,0,0,0,0,0,0,248,,700,0,2,0,0,,0,0,,12603.384,152961.666,455764.32,0.1824,6.897,37.95,,,,,,,176.447376,2141.463324,6380.70048,Method 1,2141.463324,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,70857.70309,5963417.156,WGS84 UTM31N,23-010-12 09:29:38
460,GB_F_20121023091511294,GB_S_20121023094158122,Collyhurst Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Sandstone,35,Manchester Marl Formation/St Bees Evaporite Formation,No,None,0,0,0,,525,575,625,928,1490,2052,102,164,226,122.4,197,271,52,61,70,0.01,0.1,5,0.03,0.08,0.1,1736,1928,2121,0.75,0.983,0.99,0,0,0,0,0,0,248,,700,0,2,0,0,,0,0,,20506.5,87180.304,131236.875,0.0039375,0.0565225,3.09375,,,,,,,287.091,1220.524256,1837.31625,Method 1,1220.524256,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,43357.54837,6027075.296,WGS84 UTM31N,23-010-12 09:41:58
461,GB_F_20121023091511294,GB_S_20121023094524465,Collyhurst Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Sandstone,35,Manchester Marl Formation/St Bees Evaporite Formation,No,None,0,0,0,,121,134,147,1795,1994,2193,197,219,241,236,263,289,59.54,69.84,80.15,0.01,0.1,1,0.005,0.01,0.05,37,41,46,0.75,0.98,0.99,0,0,0,0,0,0,248,,700,0,2,0,0,,0,0,,16.78875,54.4192236,334.719,0.0009075,0.01314474,0.14553,,,,,,,0.2350425,0.76186913,4.686066,Method 1,0.76186913,0,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,56208.14567,5989143.681,WGS84 UTM31N,23-010-12 09:45:24
462,GB_F_20121023094810109,GB_S_20121023095516584,Otter Sandstone Formation,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Anisian,Olenekian,Sandstone,40,Mercia Mudstone Group,No,None,0,0,0,,50,125,200,1000,1500,2000,105,165,225,126,198,270,50,65,80,30,50,100,0.1,0.17,0.23,4000,6185,7000,0.45,0.7,0.9,0,0,0,0,0,0,230,,688,0,2,0,0,,0,0,,9000,92001.875,289800,0.675,4.375,18,,,,,,,123.84,1265.9458,3987.648,Method 1,1265.9458,0,1,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,United Kingdom,GB,0,0,0,0,136608.9362,5604569.232,WGS84 UTM31N,23-010-12 09:55:16
463,GB_F_20121023100727977,GB_S_20121023100957497,St Bees Sandstone  Unit,Saline Aquifer without hydrocarbon fields,Triassic,Triassic,Olenekian,Induan,Sandstone,30,Mercia Mudstone Group,No,None,0,0,0,,403,885,1342,146,1435,3720,16,153,398,19,184,477,67,79,91,1,5,50,0.03,0.09,0.16,10400,11565,12721,0.686,0.831,0.99,0,0,0,0,0,0,284,,725,0,2,0,0,,0,0,,86254.896,765477.5197,2704138.589,0.276458,3.677175,66.429,,,,,,,1250.695992,11099.42404,39210.00954,Method 1,11099.42404,0,0,0,,0,0,,,,,,6.49,,,,,,,,,,,,,,,,,Lies Directly beneath the Ormskirk so Primary Seal would be Mercia Mudstone Group,United Kingdom,GB,0,0,0,0,56224.71426,6010294.328,WGS84 UTM31N,23-010-12 10:09:57
